GroupId,Province,Material Name,month,cur_volume,next_month,next_volume,volume_diff,Churn
ERW_AMBP2020110030,Bangkok,M SUP EVD ProtectionTBS 15W-40 4x7L/CAR,3,8400,4.0,17332.0,8932.0,No
ERW_AMBP2020110030,Bangkok,M SUP EVD ProtectionTBS 15W-40 4x7L/CAR,4,17332,6.0,2800.0,-14532.0,Yes
ERW_AMBP2020110030,Bangkok,M SUP EVD ProtectionTBS 15W-40 4x7L/CAR,6,2800,7.0,11200.0,8400.0,No
ERW_AMBP2020110030,Bangkok,M SUP EVD ProtectionTBS 15W-40 4x7L/CAR,7,11200,10.0,2604.0,-8596.0,Yes
ERW_AMBP2020110030,Bangkok,M SUP EVD ProtectionTBS 15W-40 4x7L/CAR,10,2604,11.0,15764.0,13160.0,No
ERW_AMBP2020110030,Bangkok,M SUP Frict Fighter TBS 10W-30 12X1L/CAR,3,9020,4.0,5580.0,-3440.0,Yes
ERW_AMBP2020110030,Bangkok,M SUP Frict Fighter TBS 10W-30 12X1L/CAR,4,5580,6.0,6416.0,836.0,No
ERW_AMBP2020110030,Bangkok,M SUP Frict Fighter TBS 10W-30 12X1L/CAR,6,6416,8.0,11716.0,5300.0,No
ERW_AMBP2020110030,Bangkok,M SUP Frict Fighter TBS 10W-30 12X1L/CAR,8,11716,9.0,6708.0,-5008.0,Yes
ERW_AMBP2020110030,Bangkok,M SUP Frict Fighter TBS 10W-30 12X1L/CAR,9,6708,10.0,7722.0,1014.0,No
ERW_AMBP2020110030,Bangkok,M SUP Frict Fighter TBS 10W-30 12X1L/CAR,10,7722,11.0,8784.0,1062.0,No
ERW_AMBP2020110030,Bangkok,M SUP Frict Fighter TBS 10W-30 12X1L/CAR,11,8784,12.0,9900.0,1116.0,No
ERW_AMBP2020110030,Bangkok,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,3,10220,4.0,16968.0,6748.0,No
ERW_AMBP2020110030,Bangkok,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,4,16968,5.0,9100.0,-7868.0,Yes
ERW_AMBP2020110030,Bangkok,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,5,9100,6.0,37408.0,28308.0,No
ERW_AMBP2020110030,Bangkok,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,6,37408,7.0,18144.0,-19264.0,Yes
ERW_AMBP2020110030,Bangkok,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,7,18144,8.0,9744.0,-8400.0,Yes
ERW_AMBP2020110030,Bangkok,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,8,9744,9.0,41888.0,32144.0,No
ERW_AMBP2020110030,Bangkok,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,9,41888,11.0,62356.0,20468.0,No
ERW_AMBP2020110030,Bangkok,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,11,62356,12.0,6216.0,-56140.0,Yes
ERW_AMBP2020110030,Bangkok,M SUP Friction Fighter 10W-40 4x4+1L/CAR,3,5720,4.0,9640.0,3920.0,No
ERW_AMBP2020110030,Bangkok,M SUP Friction Fighter 10W-40 4x4+1L/CAR,4,9640,5.0,5960.0,-3680.0,Yes
ERW_AMBP2020110030,Bangkok,M SUP Friction Fighter 10W-40 4x4+1L/CAR,5,5960,6.0,26620.0,20660.0,No
ERW_AMBP2020110030,Bangkok,M SUP Friction Fighter 10W-40 4x4+1L/CAR,6,26620,7.0,2780.0,-23840.0,Yes
ERW_AMBP2020110030,Bangkok,M SUP Friction Fighter 10W-40 4x4+1L/CAR,7,2780,8.0,8160.0,5380.0,No
ERW_AMBP2020110030,Bangkok,M SUP Friction Fighter 10W-40 4x4+1L/CAR,8,8160,9.0,17200.0,9040.0,No
ERW_AMBP2020110030,Bangkok,M SUP Friction Fighter 10W-40 4x4+1L/CAR,9,17200,10.0,480.0,-16720.0,Yes
ERW_AMBP2020110030,Bangkok,M SUP Friction Fighter 10W-40 4x4+1L/CAR,10,480,11.0,29480.0,29000.0,No
ERW_AMBP2020110030,Bangkok,M SUP Friction Fighter 10W-40 4x4+1L/CAR,11,29480,12.0,4700.0,-24780.0,Yes
ERW_AMBP2020110030,Bangkok,M-BRAKE FLUID DOT4 12X0.5L,1,2395,2.0,13464.0,11069.0,No
ERW_AMBP2020110030,Bangkok,M-BRAKE FLUID DOT4 12X0.5L,2,13464,3.0,705.0,-12759.0,Yes
ERW_AMBP2020110030,Bangkok,M-BRAKE FLUID DOT4 12X0.5L,3,705,7.0,2208.0,1503.0,Yes
ERW_AMBP2020110030,Bangkok,M-BRAKE FLUID DOT4 12X0.5L,7,2208,9.0,1705.0,-503.0,Yes
ERW_AMBP2020110030,Bangkok,M-BRAKE FLUID DOT4 12X0.5L,9,1705,12.0,84.0,-1621.0,Yes
ERW_AMBP2020110030,Bangkok,M-BRAKE FLUID DOT4 12X1L,1,9500,2.0,8616.0,-884.0,Yes
ERW_AMBP2020110030,Bangkok,M-BRAKE FLUID DOT4 12X1L,2,8616,3.0,4360.0,-4256.0,Yes
ERW_AMBP2020110030,Bangkok,M-BRAKE FLUID DOT4 12X1L,3,4360,7.0,4968.0,608.0,Yes
ERW_AMBP2020110030,Bangkok,M-BRAKE FLUID DOT4 12X1L,7,4968,8.0,4308.0,-660.0,Yes
ERW_AMBP2020110030,Bangkok,M-BRAKE FLUID DOT4 12X1L,8,4308,9.0,6060.0,1752.0,No
ERW_AMBP2020110030,Bangkok,M-BRAKE FLUID DOT4 12X1L,9,6060,11.0,8100.0,2040.0,No
ERW_AMBP2020110030,Bangkok,M-COOLANT EX RM -24 AP C2 12X1L,1,3840,3.0,4620.0,780.0,No
ERW_AMBP2020110030,Bangkok,M-COOLANT EX RM -24 AP C2 12X1L,3,4620,6.0,4000.0,-620.0,Yes
ERW_AMBP2020110030,Bangkok,M-COOLANT EX RM -24 AP C2 12X1L,6,4000,8.0,9980.0,5980.0,No
ERW_AMBP2020110030,Bangkok,M-COOLANT EX RM -24 AP C2 12X1L,8,9980,11.0,2502.0,-7478.0,Yes
ERW_AMBP2020110030,Bangkok,M1 FS X2 5W-50 (SP) CTN 4X4L (EN/TH):SG,1,5968,8.0,2520.0,-3448.0,Yes
ERW_AMBP2020110030,Bangkok,"M1 FS X2 5W-50 (SP) V2 CTN, 4X4L CTN",3,4592,6.0,4816.0,224.0,Yes
ERW_AMBP2020110030,Bangkok,"M1 FS X2 5W-50 (SP) V2 CTN, 4X4L CTN",6,4816,9.0,4640.0,-176.0,Yes
ERW_AMBP2020110030,Bangkok,"M1 FS X2 5W-50 (SP) V2 CTN, 4X4L CTN",9,4640,10.0,7728.0,3088.0,No
ERW_AMBP2020110030,Bangkok,"M1 FS X2 5W-50 (SP) V2 CTN, 4X4L CTN",10,7728,11.0,3040.0,-4688.0,Yes
ERW_AMBP2020110030,Bangkok,"M1 FS X2 5W-50 (SP) V2 CTN, 4X4L CTN",11,3040,12.0,11280.0,8240.0,No
ERW_AMBP2020110030,Bangkok,M1 FS X2 5W-50 4X4L (EN/TH):SG PROMO,2,14536,3.0,21640.0,7104.0,No
ERW_AMBP2020110030,Bangkok,M1 FS X2 5W-50 4X4L (EN/TH):SG PROMO,3,21640,4.0,7568.0,-14072.0,Yes
ERW_AMBP2020110030,Bangkok,M1 FS X2 5W-50 4X4L (EN/TH):SG PROMO,4,7568,5.0,2560.0,-5008.0,Yes
ERW_AMBP2020110030,Bangkok,M1 FS X2 5W-50 4X4L (EN/TH):SG PROMO,5,2560,6.0,6656.0,4096.0,No
ERW_AMBP2020110030,Bangkok,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,1,1836,3.0,5772.0,3936.0,No
ERW_AMBP2020110030,Bangkok,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,3,5772,4.0,5898.0,126.0,No
ERW_AMBP2020110030,Bangkok,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,4,5898,6.0,444.0,-5454.0,Yes
ERW_AMBP2020110030,Bangkok,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,6,444,7.0,6492.0,6048.0,No
ERW_AMBP2020110030,Bangkok,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,7,6492,8.0,5124.0,-1368.0,Yes
ERW_AMBP2020110030,Bangkok,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,8,5124,10.0,4020.0,-1104.0,Yes
ERW_AMBP2020110030,Bangkok,M1 FS X2 5W-50 CTN 12X1L (EN/TH):SG,10,4020,11.0,5964.0,1944.0,No
ERW_AMBP2020110030,Bangkok,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,1,3648,4.0,7536.0,3888.0,Yes
ERW_AMBP2020110030,Bangkok,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,3,5964,4.0,3936.0,-2028.0,Yes
ERW_AMBP2020110030,Bangkok,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,4,3936,5.0,912.0,-3024.0,Yes
ERW_AMBP2020110030,Bangkok,MOBIL 1 0W-40 (SP) SG 12X1L/CAR,5,912,7.0,5988.0,5076.0,No
ERW_AMBP2020110030,Bangkok,MOBIL 1 0W-40 (SP) V2 12X1L/CAR,6,2028,8.0,2568.0,540.0,No
ERW_AMBP2020110030,Bangkok,MOBIL 1 0W-40 (SP) V2 12X1L/CAR,8,2568,12.0,2172.0,-396.0,Yes
ERW_AMBP2020110030,Bangkok,MOBIL 1 0W-40 (SP) V2 4X4L/CAR,3,12336,6.0,12928.0,592.0,No
ERW_AMBP2020110030,Bangkok,MOBIL 1 0W-40 (SP) V2 4X4L/CAR,6,12928,8.0,6240.0,-6688.0,Yes
ERW_AMBP2020110030,Bangkok,MOBIL 1 0W-40 (SP) V2 4X4L/CAR,8,6240,9.0,7360.0,1120.0,No
ERW_AMBP2020110030,Bangkok,MOBIL 1 0W-40 (SP) V2 4X4L/CAR,9,7360,10.0,2720.0,-4640.0,Yes
ERW_AMBP2020110030,Bangkok,MOBIL 1 0W-40 (SP) V2 4X4L/CAR,10,2720,11.0,14448.0,11728.0,No
ERW_AMBP2020110030,Bangkok,MOBIL 1 5W-30 (SP) CTN 4X4L:SG,2,3924,4.0,6112.0,2188.0,No
ERW_AMBP2020110030,Bangkok,MOBIL 1 5W-30 (SP) CTN 4X4L:SG,4,6112,7.0,6912.0,800.0,Yes
ERW_AMBP2020110030,Bangkok,MOBIL 1 5W-30 (SP) CTN 4X4L:SG,7,6912,9.0,1120.0,-5792.0,Yes
ERW_AMBP2020110030,Bangkok,MOBIL 1 5W-30 (SP) CTN 4X4L:SG,9,1120,10.0,5200.0,4080.0,No
ERW_AMBP2020110030,Bangkok,MOBIL 1 5W-30 (SP) CTN 4X4L:SG,10,5200,12.0,1408.0,-3792.0,Yes
ERW_AMBP2020110030,Bangkok,MOBIL 1 5W-30 CTN 12X1L (GF-6) V2:SG,9,9000,10.0,6840.0,-2160.0,Yes
ERW_AMBP2020110030,Bangkok,MOBIL 1 TBD 5W-40 12/1 LT,1,3372,2.0,24042.0,20670.0,No
ERW_AMBP2020110030,Bangkok,MOBIL 1 TBD 5W-40 12X1L/CAR,3,192,6.0,4068.0,3876.0,Yes
ERW_AMBP2020110030,Bangkok,MOBIL 1 TBD 5W-40 12X1L/CAR,6,4068,8.0,3780.0,-288.0,Yes
ERW_AMBP2020110030,Bangkok,MOBIL 1 TBD 5W-40 12X1L/CAR,8,3780,9.0,4236.0,456.0,No
ERW_AMBP2020110030,Bangkok,MOBIL 1 TBD 5W-40 12X1L/CAR,9,4236,10.0,6528.0,2292.0,No
ERW_AMBP2020110030,Bangkok,MOBIL 1 TBD 5W-40 12X1L/CAR,10,6528,12.0,2616.0,-3912.0,Yes
ERW_AMBP2020110030,Bangkok,MOBIL ATF 220 SYN TECH 12X1L/CAR,1,4520,3.0,5688.0,1168.0,No
ERW_AMBP2020110030,Bangkok,MOBIL ATF 220 SYN TECH 12X1L/CAR,3,5688,4.0,4248.0,-1440.0,Yes
ERW_AMBP2020110030,Bangkok,MOBIL ATF 220 SYN TECH 12X1L/CAR,4,4248,7.0,3624.0,-624.0,Yes
ERW_AMBP2020110030,Bangkok,MOBIL ATF 220 SYN TECH 12X1L/CAR,7,3624,8.0,13338.0,9714.0,No
ERW_AMBP2020110030,Bangkok,MOBIL ATF 220 SYN TECH 12X1L/CAR,8,13338,9.0,9660.0,-3678.0,Yes
ERW_AMBP2020110030,Bangkok,MOBIL ATF 220 SYN TECH 12X1L/CAR,9,9660,11.0,6000.0,-3660.0,Yes
ERW_AMBP2020110030,Bangkok,MOBIL ATF 220 SYN TECH 4X5L/CAR,1,1700,2.0,5200.0,3500.0,No
ERW_AMBP2020110030,Bangkok,MOBIL ATF 220 SYN TECH 4X5L/CAR,2,5200,3.0,9340.0,4140.0,No
ERW_AMBP2020110030,Bangkok,MOBIL ATF 220 SYN TECH 4X5L/CAR,3,9340,4.0,1260.0,-8080.0,Yes
ERW_AMBP2020110030,Bangkok,MOBIL ATF 220 SYN TECH 4X5L/CAR,4,1260,6.0,9200.0,7940.0,No
ERW_AMBP2020110030,Bangkok,MOBIL ATF 220 SYN TECH 4X5L/CAR,6,9200,7.0,8700.0,-500.0,Yes
ERW_AMBP2020110030,Bangkok,MOBIL ATF 220 SYN TECH 4X5L/CAR,7,8700,8.0,12200.0,3500.0,No
ERW_AMBP2020110030,Bangkok,MOBIL ATF 220 SYN TECH 4X5L/CAR,8,12200,11.0,9600.0,-2600.0,Yes
ERW_AMBP2020110030,Bangkok,MOBIL ATF 220 SYN TECH 4X5L/CAR,11,9600,12.0,5680.0,-3920.0,Yes
ERW_AMBP2020110030,Bangkok,"MOBIL ATF 3309 , 12x1 LT CTN",1,13146,3.0,6700.0,-6446.0,Yes
ERW_AMBP2020110030,Bangkok,"MOBIL ATF 3309 , 12x1 LT CTN",3,6700,4.0,10000.0,3300.0,No
ERW_AMBP2020110030,Bangkok,"MOBIL ATF 3309 , 12x1 LT CTN",4,10000,6.0,14900.0,4900.0,No
ERW_AMBP2020110030,Bangkok,"MOBIL ATF 3309 , 12x1 LT CTN",6,14900,7.0,4060.0,-10840.0,Yes
ERW_AMBP2020110030,Bangkok,"MOBIL ATF 3309 , 12x1 LT CTN",7,4060,8.0,9840.0,5780.0,No
ERW_AMBP2020110030,Bangkok,"MOBIL ATF 3309 , 12x1 LT CTN",8,9840,9.0,7268.0,-2572.0,Yes
ERW_AMBP2020110030,Bangkok,"MOBIL ATF 3309 , 12x1 LT CTN",9,7268,10.0,320.0,-6948.0,Yes
ERW_AMBP2020110030,Bangkok,"MOBIL ATF 3309 , 12x1 LT CTN",10,320,11.0,9100.0,8780.0,No
ERW_AMBP2020110030,Bangkok,"MOBIL ATF 3309 , 12x1 LT CTN",11,9100,12.0,1820.0,-7280.0,Yes
ERW_AMBP2020110030,Bangkok,MOBIL SUPER 1000 TBS 15W-40 12X1L:TH,3,5304,6.0,3876.0,-1428.0,Yes
ERW_AMBP2020110030,Bangkok,MOBIL SUPER 1000 TBS 15W-40 12X1L:TH,6,3876,7.0,4764.0,888.0,No
ERW_AMBP2020110030,Bangkok,MOBIL SUPER 1000 TBS 15W-40 4X7L:TH,1,4340,3.0,13944.0,9604.0,No
ERW_AMBP2020110030,Bangkok,MOBIL SUPER 1000 TBS 15W-40 4X7L:TH,3,13944,4.0,11844.0,-2100.0,Yes
ERW_AMBP2020110030,Bangkok,MOBIL SUPER 2000 10W-40 (FF-TH) 12X1L:SG,4,6996,6.0,5880.0,-1116.0,Yes
ERW_AMBP2020110030,Bangkok,MOBIL SUPER 2000 10W-40 (FF-TH) 12X1L:SG,6,5880,7.0,1872.0,-4008.0,Yes
ERW_AMBP2020110030,Bangkok,MOBIL SUPER 2000 10W-40 (FF-TH) 12X1L:SG,7,1872,9.0,7284.0,5412.0,No
ERW_AMBP2020110030,Bangkok,MOBIL SUPER 2000 10W-40 4X4+1L/CAR,1,34260,2.0,9200.0,-25060.0,Yes
ERW_AMBP2020110030,Bangkok,MOBIL SUPER 2000 10W-40 4X4+1L/CAR,2,9200,3.0,6400.0,-2800.0,Yes
ERW_AMBP2020110030,Bangkok,MOBIL SUPER 2000 TBS 10W-30 12X1L/CAR,1,7380,2.0,16120.0,8740.0,No
ERW_AMBP2020110030,Bangkok,MOBIL SUPER 2000 TBS 10W-30 12X1L/CAR,2,16120,3.0,5220.0,-10900.0,Yes
ERW_AMBP2020110030,Bangkok,MOBIL SUPER 2000 TBS 10W-30 4X7L/CAR,1,27524,2.0,23884.0,-3640.0,Yes
ERW_AMBP2020110030,Bangkok,MOBIL SUPER 2000 TBS 10W-30 4X7L/CAR,2,23884,3.0,1680.0,-22204.0,Yes
ERW_AMBP2020110030,Bangkok,MOBILUBE HD 80W-90 4/5 LT,1,8560,2.0,17280.0,8720.0,No
ERW_AMBP2020110030,Bangkok,MOBILUBE HD 80W-90 4/5 LT,2,17280,4.0,220.0,-17060.0,Yes
ERW_AMBP2020110030,Bangkok,MOBILUBE HD 80W-90 4/5 LT,4,220,6.0,9040.0,8820.0,No
ERW_AMBP2020110030,Bangkok,MOBILUBE HD 80W-90 4/5 LT,6,9040,8.0,15420.0,6380.0,No
ERW_AMBP2020110030,Bangkok,MOBILUBE HD 80W-90 4/5 LT,8,15420,9.0,8100.0,-7320.0,Yes
ERW_AMBP2020110030,Bangkok,MOBILUBE HD 80W-90 4/5 LT,9,8100,11.0,5740.0,-2360.0,Yes
ERW_AMBP2020110030,Bangkok,MOBILUBE HD 85W-140 4/5 LT,1,9960,9.0,6400.0,-3560.0,Yes
ERW_AMBP2020110030,Bangkok,MOBILUBE LS 85W-90 12/1 LT,1,3756,2.0,7040.0,3284.0,No
ERW_AMBP2020110030,Bangkok,MOBILUBE LS 85W-90 12/1 LT,2,7040,3.0,6800.0,-240.0,Yes
ERW_AMBP2020110036,Bangkok,"M DEL LEGEND CH-4 15W-40 H.D.,1X12L CTN",6,5724,10.0,2616.0,-3108.0,Yes
ERW_AMBP2020110036,Bangkok,M SUP Friction Fighter 10W-40 4x4+1L/CAR,9,2660,10.0,3700.0,1040.0,No
ERW_AMBP2020110036,Bangkok,MOBIL 1 0W-40 (SP) CTN 4X4L:SG,5,6480,6.0,5712.0,-768.0,Yes
ERW_AMBP2020110037,Bangkok,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,8,9072,10.0,7728.0,-1344.0,Yes
ERW_AMBP2020110039,Bangkok,M SUP Friction Fighter 10W-40 4x4+1L/CAR,6,5040,8.0,7980.0,2940.0,No
ERW_AMBP2020110039,Bangkok,M SUP Friction Fighter 10W-40 4x4+1L/CAR,8,7980,9.0,9120.0,1140.0,No
ERW_AMBP2020110039,Bangkok,M SUP Friction Fighter 10W-40 4x4+1L/CAR,9,9120,10.0,3400.0,-5720.0,Yes
ERW_AMBP2020110039,Bangkok,M SUP Friction Fighter 10W-40 4x4+1L/CAR,10,3400,12.0,1100.0,-2300.0,Yes
ERW_AMBP2020110039,Bangkok,"M1 FS X2 5W-50 (SP) V2 CTN, 4X4L CTN",7,640,9.0,2096.0,1456.0,No
ERW_AMBP2020110039,Bangkok,"M1 FS X2 5W-50 (SP) V2 CTN, 4X4L CTN",9,2096,11.0,4848.0,2752.0,No
ERW_AMBP2020110039,Bangkok,"M1 FS X2 5W-50 (SP) V2 CTN, 4X4L CTN",11,4848,12.0,6624.0,1776.0,No
ERW_AMBP2020110039,Bangkok,M1 FS X2 5W-50 4X4L (EN/TH):SG PROMO,3,736,6.0,464.0,-272.0,Yes
ERW_AMBP2020110039,Bangkok,MOBIL ATF 220 SYN TECH 4X5L/CAR,1,9460,2.0,5500.0,-3960.0,Yes
ERW_AMBP2020110039,Bangkok,MOBIL ATF 220 SYN TECH 4X5L/CAR,2,5500,3.0,2480.0,-3020.0,Yes
ERW_AMBP2020110039,Bangkok,MOBIL ATF 220 SYN TECH 4X5L/CAR,3,2480,4.0,10000.0,7520.0,No
ERW_AMBP2020110039,Bangkok,MOBIL ATF 220 SYN TECH 4X5L/CAR,4,10000,5.0,260.0,-9740.0,Yes
ERW_AMBP2020110039,Bangkok,MOBIL ATF 220 SYN TECH 4X5L/CAR,5,260,7.0,3780.0,3520.0,No
ERW_AMBP2020110039,Bangkok,MOBIL ATF 220 SYN TECH 4X5L/CAR,7,3780,8.0,7540.0,3760.0,No
ERW_AMBP2020110039,Bangkok,MOBIL ATF 220 SYN TECH 4X5L/CAR,8,7540,9.0,5460.0,-2080.0,Yes
ERW_AMBP2020110039,Bangkok,MOBIL ATF 220 SYN TECH 4X5L/CAR,9,5460,10.0,3200.0,-2260.0,Yes
ERW_AMBP2020110039,Bangkok,MOBIL ATF 220 SYN TECH 4X5L/CAR,10,3200,11.0,2020.0,-1180.0,Yes
ERW_AMBP2020110039,Bangkok,MOBIL ATF 220 SYN TECH 4X5L/CAR,11,2020,12.0,8620.0,6600.0,No
ERW_AMBP2020110039,Bangkok,MOBIL MULTIPURPOSE ATF 12/1 LT,1,10464,3.0,8028.0,-2436.0,Yes
ERW_AMBP2020110039,Bangkok,MOBIL MULTIPURPOSE ATF 12/1 LT,3,8028,4.0,5616.0,-2412.0,Yes
ERW_AMBP2020110039,Bangkok,MOBIL MULTIPURPOSE ATF 12/1 LT,4,5616,5.0,6112.0,496.0,No
ERW_AMBP2020110039,Bangkok,MOBIL MULTIPURPOSE ATF 12/1 LT,5,6112,7.0,2106.0,-4006.0,Yes
ERW_AMBP2020110039,Bangkok,MOBIL MULTIPURPOSE ATF 12/1 LT,7,2106,9.0,5592.0,3486.0,No
ERW_AMBP2020110039,Bangkok,MOBIL MULTIPURPOSE ATF 12/1 LT,9,5592,12.0,864.0,-4728.0,Yes
ERW_AMBP2020110050,Bangkok,M DEL LEGEND CH-4 15W-40 HD. 12X1L/CAR,6,1740,7.0,5040.0,3300.0,No
ERW_AMBP2020110050,Bangkok,M DEL LEGEND CH-4 15W-40 HD. 12X1L/CAR,7,5040,12.0,7120.0,2080.0,Yes
ERW_AMBP2020110050,Bangkok,M DELVAC SUPER 1400 15W-40 CTN 4X6+1L:TH,1,13132,5.0,5516.0,-7616.0,Yes
ERW_AMBP2020110050,Bangkok,M DELVAC SUPER 1400 15W-40 CTN 4X6+1L:TH,5,5516,8.0,9968.0,4452.0,Yes
ERW_AMBP2020110050,Bangkok,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,1,6244,4.0,9156.0,2912.0,Yes
ERW_AMBP2020110050,Bangkok,M SUP AIO Protection 5W-30 4x4/CAR,6,13712,7.0,9588.0,-4124.0,Yes
ERW_AMBP2020110050,Bangkok,M SUP AIO Protection 5W-40 4x4+1L/CAR,4,7520,8.0,2160.0,-5360.0,Yes
ERW_AMBP2020110050,Bangkok,M SUP AIO Protection 5W-40 4x4+1L/CAR,8,2160,11.0,2140.0,-20.0,Yes
ERW_AMBP2020110050,Bangkok,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,3,5908,5.0,952.0,-4956.0,Yes
ERW_AMBP2020110050,Bangkok,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,5,952,7.0,3080.0,2128.0,No
ERW_AMBP2020110050,Bangkok,M SUP Frict Fighter TBS 10W-30 4x7L/CAR,7,3080,9.0,4508.0,1428.0,No
ERW_AMBP2020110050,Bangkok,M SUP Friction Fighter 10W-40 4x4+1L/CAR,3,880,7.0,8200.0,7320.0,Yes
ERW_AMBP2020110050,Bangkok,M SUP Friction Fighter 10W-40 4x4+1L/CAR,7,8200,8.0,1520.0,-6680.0,Yes
ERW_AMBP2020110050,Bangkok,M SUP Friction Fighter 10W-40 4x4+1L/CAR,8,1520,9.0,1920.0,400.0,No
ERW_AMBP2020110050,Bangkok,"M1 FS X2 5W-50 (SP) V2 CTN, 4X4L CTN",9,7152,12.0,576.0,-6576.0,Yes
ERW_AMBP2020110050,Bangkok,MOBIL 1 5W-30 (SP) CTN 4X4L:SG,5,1840,12.0,5280.0,3440.0,Yes
ERW_AMBP2020110050,Bangkok,MOBIL SPECIAL 20W-50 4X4L/CAR,1,4656,3.0,8380.0,3724.0,No
ERW_AMBP2020110050,Bangkok,MOBIL SPECIAL 20W-50 4X4L/CAR,3,8380,5.0,2880.0,-5500.0,Yes
ERW_AMBP2020110050,Bangkok,MOBIL SPECIAL 20W-50 4X4L/CAR,5,2880,10.0,3696.0,816.0,Yes
ERW_AMBP2020110050,Bangkok,MOBIL SUPER 2000 TBS 10W-30 4X7L/CAR,1,4032,2.0,11480.0,7448.0,No
ERW_AMBP2020110053,Bangkok,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,1,2380,3.0,3640.0,1260.0,No
ERW_AMBP2020110053,Bangkok,M SUP AIO PROTECTION TBS 5W-30 4X7L/CAR,3,3640,11.0,1904.0,-1736.0,Yes
ERW_AMBP2020110053,Bangkok,MOBIL MULTIPURPOSE ATF 12/1 LT,5,4128,9.0,1056.0,-3072.0,Yes
ERW_AMBP2020110058,Bangkok,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,4,11312,5.0,11060.0,-252.0,Yes
ERW_AMBP2020110058,Bangkok,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,5,11060,8.0,3248.0,-7812.0,Yes
ERW_AMBP2020110058,Bangkok,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,8,3248,9.0,8624.0,5376.0,No
ERW_AMBP2020110058,Bangkok,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,9,8624,11.0,5516.0,-3108.0,Yes
ERW_AMBP2020110058,Bangkok,M DEL MOD 15W-40 S DEFENSE CTN 4X7L: TH,11,5516,12.0,2800.0,-2716.0,Yes
ERW_AMBP2020110058,Bangkok,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,4,2268,5.0,9688.0,7420.0,No
ERW_AMBP2020110058,Bangkok,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,5,9688,7.0,8040.0,-1648.0,Yes
ERW_AMBP2020110058,Bangkok,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,7,8040,8.0,19140.0,11100.0,No
ERW_AMBP2020110058,Bangkok,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,8,19140,9.0,6880.0,-12260.0,Yes
ERW_AMBP2020110058,Bangkok,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,9,6880,10.0,120.0,-6760.0,Yes
ERW_AMBP2020110058,Bangkok,M DEL MODERN 15W-40 S DEFENS 20L/PAIL,10,120,12.0,3840.0,3720.0,No
ERW_AMBP2020110058,Bangkok,MOBIL DELVAC MX 15W-40 18L/PAIL,2,11368,5.0,13216.0,1848.0,No
ERW_AMBP2020110058,Bangkok,MOBILUBE GX 80W-90 1/18 LT,1,8946,3.0,4122.0,-4824.0,Yes
ERW_AMBP2020110058,Bangkok,MOBILUBE GX 80W-90 1/18 LT,3,4122,5.0,8712.0,4590.0,No
ERW_AMBP2020110058,Bangkok,MOBILUBE GX 80W-90 1/18 LT,5,8712,8.0,180.0,-8532.0,Yes
ERW_AMBP2020110058,Bangkok,MOBILUBE GX 80W-90 1/18 LT,8,180,11.0,4572.0,4392.0,Yes
ERW_AMBP2020110058,Bangkok,MOBILUBE GX 80W-90 4/5 LT,1,5580,3.0,160.0,-5420.0,Yes
ERW_AMBP2020110058,Bangkok,MOBILUBE GX 80W-90 4/5 LT,3,160,4.0,8660.0,8500.0,No
ERW_AMBP2020110058,Bangkok,MOBILUBE GX 80W-90 4/5 LT,4,8660,5.0,3940.0,-4720.0,Yes
ERW_AMBP2020110058,Bangkok,MOBILUBE GX 80W-90 4/5 LT,5,3940,6.0,240.0,-3700.0,Yes
ERW_AMBP2020110058,Bangkok,MOBILUBE GX 80W-90 4/5 LT,6,240,7.0,1940.0,1700.0,No
