Invoicedate,Distributor,GroupId,Type,Province,MatNo,Material Name,New_Volume(L),Points,quarter,Churn,Region
2023-08-07,A,ERW_AMBP2020110156,Retails,Chon Buri,134525,MOBIL DELVAC 1340 1/18 LT,5742,1,3,Yes,Eastern
2023-10-18,A,ERW_AMBP2020110156,Retails,Chon Buri,134525,MOBIL DELVAC 1340 1/18 LT,2358,1,4,Yes,Eastern
2023-08-28,A,ERW_AMBP2020110156,Retails,Chon Buri,134525,MOBIL DELVAC 1340 1/18 LT,5040,1,3,Yes,Eastern
2023-01-12,A,ERW_AMBP2020110156,Retails,Chon Buri,134525,MOBIL DELVAC 1340 1/18 LT,5166,1,1,Yes,Eastern
2023-01-12,D,ERW_DBG72020110140,Retails,Phuket,134533,"MOBIL DELVAC 1330, 1X18LT PAIL",8928,1,1,Yes,Southern
2023-03-22,D,ERW_DBG72020110140,Retails,Phuket,134533,"MOBIL DELVAC 1330, 1X18LT PAIL",5868,1,1,Yes,Southern
2023-04-08,C,ERW_C08P2020090212,Retails,Nakhon Sawan,134533,"MOBIL DELVAC 1330, 1X18LT PAIL",3636,1,2,Yes,Central
2023-03-14,C,ERW_C08P2020090212,Retails,Nakhon Sawan,134533,"MOBIL DELVAC 1330, 1X18LT PAIL",5058,1,1,Yes,Central
2023-07-04,B,ERW_BM2U2020110053,Retails,Nakhon Pathom,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,3000,1,3,No,Central
2023-11-25,B,ERW_BM2U2020110053,Retails,Nakhon Pathom,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,6300,1,4,No,Central
2023-07-04,B,ERW_BM2U2020110053,Retails,Nakhon Pathom,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,8460,1,3,No,Central
2023-07-03,B,ERW_BM2U2020110053,Retails,Nakhon Pathom,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,9800,1,3,No,Central
2023-04-20,B,ERW_BM2U2020110053,Retails,Nakhon Pathom,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,2000,1,2,No,Central
2023-03-07,B,ERW_BM2U2020110053,Retails,Nakhon Pathom,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,2320,1,1,No,Central
2023-05-02,B,ERW_BM2U2020110053,Retails,Nakhon Pathom,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,13944,1,2,No,Central
2023-09-11,B,ERW_BM2U2020110113,Retails,Ratchaburi,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,6390,1,3,No,Western
2023-03-21,B,ERW_BM2U2020110042,Retails,Nakhon Pathom,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,6140,1,1,Yes,Central
2023-03-28,B,ERW_BM2U2020110113,Retails,Ratchaburi,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,3520,1,1,No,Western
2023-04-21,B,ERW_BM2U2020110113,Retails,Ratchaburi,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,420,1,2,No,Western
2023-05-04,B,ERW_BM2U2020110053,Retails,Nakhon Pathom,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,6624,1,2,No,Central
2023-07-11,B,ERW_BXEO2021030005,Retails,Bangkok,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,8748,1,3,Yes,Central
2023-03-25,B,ERW_BM2U2020110030,Reseller,Ratchaburi,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,6624,1,1,Yes,Western
2023-12-06,B,ERW_BM2U2020110177,Retails,Nakhon Pathom,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,4832,1,4,No,Central
2023-09-13,B,ERW_B4IR2021010005,Retails,Suphan Buri,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,3696,1,3,Yes,Central
2023-06-28,B,ERW_BM2U2020110093,Retails,Kanchanaburi,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,2472,1,2,Yes,Western
2023-04-24,B,ERW_BM2U2020110098,Retails,Uthai Thani,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,5076,1,2,Yes,Central
2023-09-19,B,ERW_BM2U2020110177,Retails,Nakhon Pathom,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,5676,1,3,No,Central
2023-08-18,B,ERW_BM2U2020110177,Retails,Nakhon Pathom,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,204,1,3,No,Central
2023-08-10,B,ERW_BM2U2020110177,Retails,Nakhon Pathom,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,1224,1,3,No,Central
2023-06-30,B,ERW_BM2U2020110177,Retails,Nakhon Pathom,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,2460,1,2,No,Central
2023-12-09,B,ERW_BVPU2021110001,Retails,Kanchanaburi,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,3396,1,4,No,Western
2023-01-11,B,ERW_BXEO2021030002,Retails,Nakhon Pathom,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,276,1,1,Yes,Central
2023-03-07,C,ERW_C08P2020090116,Retails,Sukhothai,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,3480,1,1,Yes,Central
2023-03-14,C,ERW_C08P2020090012,Reseller,Kamphaeng Phet,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,7800,1,1,Yes,Central
2023-02-15,C,ERW_C08P2020090113,Reseller,Sukhothai,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,2740,1,1,Yes,Central
2023-01-18,C,ERW_C08P2020090113,Reseller,Sukhothai,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,280,1,1,Yes,Central
2023-02-03,C,ERW_C08P2020090025,Reseller,Kamphaeng Phet,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,684,1,1,Yes,Central
2023-05-19,C,ERW_CH0M2023080001,Retails,Chiang Mai,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,2340,1,2,Yes,Northern
2023-05-30,C,ERW_C08P2020090063,Retails,Phichit,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,5620,1,2,Yes,Central
2023-02-07,C,ERW_C08P2020090193,Retails,Sukhothai,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,8760,1,1,Yes,Central
2023-03-30,C,ERW_C08P2020090049,Retails,Nakhon Sawan,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,3184,1,1,Yes,Central
2023-03-21,C,ERW_C08P2020090197,Retails,Chon Buri,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,1088,1,1,Yes,Eastern
2023-01-27,C,ERW_C08P2020090127,Reseller,Phrae,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,6128,1,1,Yes,Northern
2023-04-12,C,ERW_C08P2020090063,Retails,Phichit,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,4248,1,2,Yes,Central
2023-03-02,C,ERW_C08P2020090138,Retails,Lamphun,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,8910,1,1,Yes,Northern
2023-01-26,C,ERW_C08P2020090144,Retails,Chiang Mai,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,7560,1,1,Yes,Northern
2023-05-11,C,ERW_C08P2020090222,Retails,Nakhon Sawan,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,8046,1,2,Yes,Central
2023-05-17,C,ERW_C08P2020090212,Retails,Nakhon Sawan,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,3600,1,2,Yes,Central
2023-02-07,C,ERW_C08P2020090212,Retails,Nakhon Sawan,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,6786,1,1,Yes,Central
2023-06-12,C,ERW_CM8N2021050005,Retails,Nakhon Sawan,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,7200,1,2,Yes,Central
2023-01-06,C,ERW_CRGG2021020001,Reseller,Kamphaeng Phet,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,7722,1,1,Yes,Central
2023-01-11,C,ERW_C08P2020090025,Reseller,Kamphaeng Phet,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,6912,1,1,Yes,Central
2023-03-14,C,ERW_C08P2020090049,Retails,Nakhon Sawan,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,3776,1,1,Yes,Central
2023-04-29,C,ERW_C08P2020090067,Retails,Phichit,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,5008,1,2,Yes,Central
2023-02-07,C,ERW_C08P2020090172,Retails,Chiang Rai,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,2460,1,1,Yes,Northern
2023-02-18,C,ERW_C08P2020090172,Retails,Chiang Rai,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,2052,1,1,Yes,Northern
2023-08-05,C,ERW_CA7Y2022040001,Retails,Phitsanulok,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,840,1,3,No,Central
2023-05-05,C,ERW_CA7Y2022040001,Retails,Phitsanulok,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,92,1,2,No,Central
2023-06-22,D,ERW_DBG72020110082,Reseller,Songkhla,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,5984,1,2,Yes,Southern
2023-03-10,A,ERW_AMBP2020110119,Retails,Pathum Thani,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,6896,1,1,Yes,Central
2023-02-15,A,ERW_AMBP2020110420,Retails,Chon Buri,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,5616,1,1,Yes,Eastern
2023-07-07,A,ERW_AMBP2020110210,Reseller,Sa Kaeo,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,640,1,3,Yes,Eastern
2023-08-08,A,ERW_A2JJ2023070001,Retails,Buri Ram,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,4716,1,3,Yes,Northeastern
2023-06-21,A,ERW_A2JJ2023070001,Retails,Buri Ram,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,7938,1,2,Yes,Northeastern
2023-03-14,A,ERW_AMBP2020110101,Retails,Nonthaburi,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,608,1,1,No,Central
2023-05-16,A,ERW_AMBP2020110313,Retails,Lop Buri,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,6480,1,2,Yes,Central
2023-07-18,A,ERW_AMBP2020110101,Retails,Nonthaburi,134707,MOBIL DELVAC SUPER 20W-50 4X6L/CAR,3936,1,3,No,Central
2023-03-30,B,ERW_BM2U2020110127,Reseller,Kanchanaburi,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,9300,1,1,Yes,Western
2023-05-19,B,ERW_BM2U2020110040,Retails,Chainat,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,3700,1,2,Yes,Central
2023-05-31,B,ERW_BM2U2020110093,Retails,Kanchanaburi,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,18,1,2,Yes,Western
2023-05-16,B,ERW_B5CM2020120007,Retails,Ratchaburi,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,820,1,2,Yes,Western
2023-03-09,B,ERW_B5CM2020120007,Retails,Ratchaburi,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,1300,1,1,Yes,Western
2023-05-16,B,ERW_BM2U2020110040,Retails,Chainat,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,2760,1,2,Yes,Central
2023-03-24,B,ERW_BM2U2020110165,Retails,Suphan Buri,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,1880,1,1,Yes,Central
2023-03-31,B,ERW_BM2U2020110142,Reseller,Suphan Buri,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,4080,1,1,Yes,Central
2023-03-21,B,ERW_BM2U2020110036,Reseller,Ratchaburi,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,1998,1,1,Yes,Western
2023-01-06,B,ERW_BXEO2021030005,Retails,Bangkok,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,9000,1,1,Yes,Central
2023-05-19,B,ERW_BM2U2020110093,Retails,Kanchanaburi,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,4380,1,2,Yes,Western
2023-03-29,B,ERW_BXEO2021030005,Retails,Bangkok,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,6180,1,1,Yes,Central
2023-02-21,B,ERW_BM2U2020110023,Retails,Ratchaburi,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,288,1,1,Yes,Western
2023-01-11,C,ERW_C08P2020090025,Reseller,Kamphaeng Phet,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,8388,1,1,Yes,Central
2023-01-06,C,ERW_C08P2020090212,Retails,Nakhon Sawan,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,612,1,1,Yes,Central
2023-01-06,C,ERW_CRGG2021020001,Reseller,Kamphaeng Phet,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,3480,1,1,Yes,Central
2023-02-15,C,ERW_C08P2020090002,Retails,Kamphaeng Phet,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,8712,1,1,Yes,Central
2023-10-04,D,ERW_DFYB2022030002,Retails,Nakhon Si Thammarat,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,7100,1,4,No,Southern
2023-08-31,D,ERW_DBG72020110082,Reseller,Songkhla,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,2826,1,3,Yes,Southern
2023-04-29,D,ERW_DBG72020110082,Reseller,Songkhla,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,5580,1,2,Yes,Southern
2023-06-02,D,ERW_DBG72020110082,Reseller,Songkhla,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,5886,1,2,Yes,Southern
2023-12-23,D,ERW_DBG72020110082,Reseller,Songkhla,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,5652,1,4,Yes,Southern
2023-08-11,D,ERW_DFYB2022030001,Retails,Songkhla,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,7794,1,3,No,Southern
2023-06-07,D,ERW_DFYB2022030001,Retails,Songkhla,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,5490,1,2,No,Southern
2023-07-04,D,ERW_DFYB2022030001,Retails,Songkhla,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,1170,1,3,No,Southern
2023-10-31,D,ERW_DFYB2022030001,Retails,Songkhla,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,2430,1,4,No,Southern
2023-12-13,D,ERW_DFYB2022030001,Retails,Songkhla,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,7578,1,4,No,Southern
2023-09-21,D,ERW_DFYB2022030001,Retails,Songkhla,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,1602,1,3,No,Southern
2023-07-24,D,ERW_DFYB2022030002,Retails,Nakhon Si Thammarat,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,7938,1,3,No,Southern
2023-08-22,D,ERW_DFYB2022030002,Retails,Nakhon Si Thammarat,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,1980,1,3,No,Southern
2023-07-24,D,ERW_DBG72020110004,Retails,Nakhon Si Thammarat,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,3186,1,3,Yes,Southern
2023-12-23,D,ERW_DBG72020110082,Reseller,Songkhla,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,5454,1,4,Yes,Southern
2023-04-27,D,ERW_DFYB2022030002,Retails,Nakhon Si Thammarat,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,2196,1,2,No,Southern
2023-05-23,A,ERW_AMBP2020110743,Reseller,Udon Thani,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,2034,1,2,Yes,Northeastern
2023-04-26,A,ERW_A3BM2023050001,Retails,Nonthaburi,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,8856,1,2,Yes,Central
2023-01-23,A,ERW_AMBP2020110119,Retails,Pathum Thani,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,7520,1,1,Yes,Central
2023-01-13,A,ERW_AMBP2020110446,Retails,Uthai Thani,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,8652,1,1,Yes,Central
2023-01-23,A,ERW_AMBP2020110313,Retails,Lop Buri,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,1204,1,1,Yes,Central
2023-01-13,A,ERW_AMBP2020110473,Retails,Chainat,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,4088,1,1,Yes,Central
2023-01-19,A,ERW_AMBP2020110473,Retails,Chainat,134728,MOBIL DELVAC SUPER 20W-50 1/18 LT,10360,1,1,Yes,Central
2023-08-11,B,ERW_BXEO2021030002,Retails,Nakhon Pathom,134782,MOBIL DELVAC 1340 4x6L/CAR,7200,1,3,No,Central
2023-11-09,B,ERW_BXEO2021030002,Retails,Nakhon Pathom,134782,MOBIL DELVAC 1340 4x6L/CAR,5040,1,4,No,Central
2023-12-12,B,ERW_BXEO2021030002,Retails,Nakhon Pathom,134782,MOBIL DELVAC 1340 4x6L/CAR,9580,1,4,No,Central
2023-03-29,B,ERW_BXEO2021030002,Retails,Nakhon Pathom,134782,MOBIL DELVAC 1340 4x6L/CAR,3132,1,1,No,Central
2023-02-07,B,ERW_BTV62021100001,Retails,Ratchaburi,134782,MOBIL DELVAC 1340 4x6L/CAR,4256,1,1,Yes,Western
2023-08-22,B,ERW_BXEO2021030002,Retails,Nakhon Pathom,134782,MOBIL DELVAC 1340 4x6L/CAR,1728,1,3,No,Central
2023-12-25,C,ERW_CH0M2023080001,Retails,Chiang Mai,134782,MOBIL DELVAC 1340 4x6L/CAR,9140,1,4,No,Northern
2023-02-22,A,ERW_AMBP2020110156,Retails,Chon Buri,134782,MOBIL DELVAC 1340 4x6L/CAR,4986,1,1,Yes,Eastern
2023-02-27,A,ERW_AMBP2020110156,Retails,Chon Buri,134782,MOBIL DELVAC 1340 4x6L/CAR,7884,1,1,Yes,Eastern
2023-11-15,A,ERW_AMBP2020110156,Retails,Chon Buri,134782,MOBIL DELVAC 1340 4x6L/CAR,6012,1,4,Yes,Eastern
2023-03-21,A,ERW_AMBP2020110131,Reseller,Lop Buri,134782,MOBIL DELVAC 1340 4x6L/CAR,1440,1,1,Yes,Central
2023-01-18,B,ERW_B2XK2021090001,Retails,Kanchanaburi,135020,"MOBIL SPECIAL 20W50 ,12/1",3048,1,1,Yes,Western
2023-01-20,B,ERW_BM2U2020110093,Retails,Samut Prakan,135020,"MOBIL SPECIAL 20W50 ,12/1",3600,1,1,Yes,Central
2023-06-28,B,ERW_BM2U2020110093,Retails,Kanchanaburi,135020,"MOBIL SPECIAL 20W50 ,12/1",1176,1,2,Yes,Western
2023-03-07,B,ERW_BM2U2020110093,Retails,Kanchanaburi,135020,"MOBIL SPECIAL 20W50 ,12/1",5172,1,1,Yes,Western
2023-06-09,D,ERW_DBG72020110082,Reseller,Songkhla,135162,MOBILFLUID 424 20L/PAIL,6880,1,2,Yes,Southern
2023-08-11,D,ERW_DBG72020110082,Reseller,Songkhla,135162,MOBILFLUID 424 20L/PAIL,700,1,3,Yes,Southern
2023-08-21,D,ERW_DBG72020110082,Reseller,Songkhla,135162,MOBILFLUID 424 20L/PAIL,8140,1,3,Yes,Southern
2023-11-25,D,ERW_DBG72020110082,Reseller,Songkhla,135162,MOBILFLUID 424 20L/PAIL,300,1,4,Yes,Southern
2023-07-04,D,ERW_DBG72020110034,Retails,Songkhla,135162,MOBILFLUID 424 20L/PAIL,3320,1,3,Yes,Southern
2023-02-25,D,ERW_DBG72020110082,Reseller,Songkhla,135162,MOBILFLUID 424 20L/PAIL,4260,1,1,Yes,Southern
2023-07-21,A,ERW_AMBP2020110079,Retails,Bangkok,135162,MOBILFLUID 424 20L/PAIL,4260,1,3,Yes,Central
2023-04-27,A,ERW_AMBP2020110079,Retails,Bangkok,135162,MOBILFLUID 424 20L/PAIL,7580,1,2,Yes,Central
2023-04-26,B,ERW_BM2U2020110062,Retails,Nakhon Pathom,135508,MOBIL DELVAC 1640 4X6L/CAR,8020,1,2,Yes,Central
2023-10-20,B,ERW_BM2U2020110062,Retails,Nakhon Pathom,135508,MOBIL DELVAC 1640 4X6L/CAR,1800,1,4,Yes,Central
2023-09-06,B,ERW_BM2U2020110053,Retails,Nakhon Pathom,135508,MOBIL DELVAC 1640 4X6L/CAR,3420,1,3,No,Central
2023-08-08,B,ERW_BM2U2020110053,Retails,Nakhon Pathom,135508,MOBIL DELVAC 1640 4X6L/CAR,9760,1,3,No,Central
2023-04-29,B,ERW_BM2U2020110053,Retails,Nakhon Pathom,135508,MOBIL DELVAC 1640 4X6L/CAR,6480,1,2,No,Central
2023-02-22,B,ERW_BM2U2020110062,Retails,Nakhon Pathom,135508,MOBIL DELVAC 1640 4X6L/CAR,9100,1,1,Yes,Central
2023-04-05,B,ERW_BM2U2020110036,Reseller,Ratchaburi,135508,MOBIL DELVAC 1640 4X6L/CAR,2520,1,2,Yes,Western
2023-09-11,B,ERW_BM2U2020110036,Reseller,Ratchaburi,135508,MOBIL DELVAC 1640 4X6L/CAR,456,1,3,Yes,Western
2023-01-11,B,ERW_BM2U2020110036,Reseller,Ratchaburi,135508,MOBIL DELVAC 1640 4X6L/CAR,1632,1,1,Yes,Western
2023-06-28,B,ERW_BM2U2020110093,Retails,Kanchanaburi,135508,MOBIL DELVAC 1640 4X6L/CAR,1560,1,2,Yes,Western
2023-07-31,D,ERW_DBG72020110032,Retails,Nakhon Si Thammarat,135508,MOBIL DELVAC 1640 4X6L/CAR,9740,1,3,Yes,Southern
2023-04-12,D,ERW_DBG72020110035,Retails,Nakhon Si Thammarat,135508,MOBIL DELVAC 1640 4X6L/CAR,7200,1,2,No,Southern
2023-06-19,D,ERW_DBG72020110069,Retails,Bangkok,135508,MOBIL DELVAC 1640 4X6L/CAR,3960,1,2,No,Central
2023-08-24,D,ERW_DBG72020110069,Retails,Bangkok,135508,MOBIL DELVAC 1640 4X6L/CAR,2340,1,3,No,Central
2023-07-29,D,ERW_DBG72020110069,Retails,Bangkok,135508,MOBIL DELVAC 1640 4X6L/CAR,8500,1,3,No,Central
2023-05-09,D,ERW_DBG72020110069,Retails,Bangkok,135508,MOBIL DELVAC 1640 4X6L/CAR,1660,1,2,No,Central
2023-02-09,A,ERW_AMBP2020110201,Reseller,Trat,135508,MOBIL DELVAC 1640 4X6L/CAR,6318,1,1,Yes,Eastern
2023-09-09,D,ERW_DBG72020110035,Retails,Nakhon Si Thammarat,135508,MOBIL DELVAC 1640 4X6L/CAR,11732,1,3,No,Southern
2023-03-02,D,ERW_DBG72020110018,Retails,Phuket,135508,MOBIL DELVAC 1640 4X6L/CAR,1024,1,1,Yes,Southern
2023-09-23,C,ERW_C08P2020090185,Retails,Kamphaeng Phet,135508,MOBIL DELVAC 1640 4X6L/CAR,2016,1,3,Yes,Central
2023-12-15,A,ERW_AMBP2020110201,Reseller,Trat,135508,MOBIL DELVAC 1640 4X6L/CAR,1728,1,4,Yes,Eastern
2023-08-30,A,ERW_AMBP2020110201,Reseller,Trat,135508,MOBIL DELVAC 1640 4X6L/CAR,3870,1,3,Yes,Eastern
2023-05-26,A,ERW_A7QF2022060006,Retails,Trat,135508,MOBIL DELVAC 1640 4X6L/CAR,3200,1,2,Yes,Eastern
2023-05-22,A,ERW_AMBP2020110101,Retails,Nonthaburi,135508,MOBIL DELVAC 1640 4X6L/CAR,3968,1,2,Yes,Central
2023-05-16,A,ERW_AMBP2020110313,Retails,Lop Buri,135508,MOBIL DELVAC 1640 4X6L/CAR,544,1,2,Yes,Central
2023-05-31,B,ERW_BM2U2020110093,Retails,Kanchanaburi,135509,MOBIL DELVAC 1640 18L/PAIL,8600,1,2,Yes,Western
2023-02-09,B,ERW_BM2U2020110036,Reseller,Ratchaburi,135509,MOBIL DELVAC 1640 18L/PAIL,7704,1,1,Yes,Western
2023-03-31,B,ERW_BM2U2020110036,Reseller,Ratchaburi,135509,MOBIL DELVAC 1640 18L/PAIL,2540,1,1,Yes,Western
2023-05-18,B,ERW_BM2U2020110093,Retails,Kanchanaburi,135509,MOBIL DELVAC 1640 18L/PAIL,9720,1,2,Yes,Western
2023-02-24,C,ERW_C08P2020090159,Retails,Chiang Rai,135509,MOBIL DELVAC 1640 18L/PAIL,2628,1,1,Yes,Northern
2023-03-23,C,ERW_C08P2020090159,Retails,Chiang Rai,135509,MOBIL DELVAC 1640 18L/PAIL,2286,1,1,Yes,Northern
2023-03-03,C,ERW_C08P2020090159,Retails,Chiang Rai,135509,MOBIL DELVAC 1640 18L/PAIL,378,1,1,Yes,Northern
2023-09-26,A,ERW_ALWN2023020002,Reseller,Sing Buri,135509,MOBIL DELVAC 1640 18L/PAIL,5980,1,3,Yes,Central
2023-03-16,A,ERW_ADG22021040106,Retails,Samut Prakan,135509,MOBIL DELVAC 1640 18L/PAIL,990,1,1,Yes,Central
2023-06-22,A,ERW_ALWN2023020002,Reseller,Sing Buri,135509,MOBIL DELVAC 1640 18L/PAIL,7398,1,2,Yes,Central
2023-09-30,B,ERW_BM2U2020110109,Retails,Nakhon Pathom,135872,MOBILUBE LS 85W-90 12/1 LT,8190,1,3,Yes,Central
2023-06-20,B,ERW_BM2U2020110026,Retails,Nakhon Pathom,135872,MOBILUBE LS 85W-90 12/1 LT,516,1,2,Yes,Central
2023-04-26,D,ERW_DBG72020110021,Retails,Phatthalung,135872,MOBILUBE LS 85W-90 12/1 LT,6420,1,2,Yes,Southern
2023-02-20,A,ERW_AMBP2020110147,Retails,Chon Buri,135872,MOBILUBE LS 85W-90 12/1 LT,1024,1,1,No,Eastern
2023-11-30,D,ERW_DBG72020110004,Retails,Nakhon Si Thammarat,135872,MOBILUBE LS 85W-90 12/1 LT,7074,1,4,No,Southern
2023-05-26,D,ERW_DBG72020110011,Retails,Surat Thani,135872,MOBILUBE LS 85W-90 12/1 LT,1800,1,2,No,Southern
2023-10-09,D,ERW_DBG72020110011,Retails,Surat Thani,135872,MOBILUBE LS 85W-90 12/1 LT,912,1,4,No,Southern
2023-03-25,D,ERW_DBG72020110019,Retails,Surat Thani,135872,MOBILUBE LS 85W-90 12/1 LT,3216,1,1,Yes,Southern
2023-02-01,D,ERW_DBG72020110044,Retails,Krabi,135872,MOBILUBE LS 85W-90 12/1 LT,312,1,1,No,Southern
2023-09-15,D,ERW_DBG72020110044,Retails,Krabi,135872,MOBILUBE LS 85W-90 12/1 LT,1344,1,3,No,Southern
2023-02-08,D,ERW_DBG72020110011,Retails,Surat Thani,135872,MOBILUBE LS 85W-90 12/1 LT,504,1,1,No,Southern
2023-05-22,D,ERW_DBG72020110038,Reseller,Phuket,135872,MOBILUBE LS 85W-90 12/1 LT,3528,1,2,No,Southern
2023-04-11,D,ERW_DBG72020110038,Reseller,Phuket,135872,MOBILUBE LS 85W-90 12/1 LT,4296,1,2,No,Southern
2023-03-11,D,ERW_DBG72020110038,Reseller,Phuket,135872,MOBILUBE LS 85W-90 12/1 LT,2160,1,1,No,Southern
2023-03-08,A,ERW_AMBP2020110030,Retails,Bangkok,135872,MOBILUBE LS 85W-90 12/1 LT,6800,1,1,Yes,Central
2023-02-24,A,ERW_AMBP2020110030,Retails,Bangkok,135872,MOBILUBE LS 85W-90 12/1 LT,7040,1,1,Yes,Central
2023-03-14,A,ERW_AMBP2020110101,Retails,Nonthaburi,135872,MOBILUBE LS 85W-90 12/1 LT,6832,1,1,Yes,Central
2023-05-29,A,ERW_AMBP2020110147,Retails,Chon Buri,135872,MOBILUBE LS 85W-90 12/1 LT,7740,1,2,No,Eastern
